scenario,tag,ts_us,value,value_kind,quality
S04,qa_ind_0005,1788676200000000,50.20678328,finite,0
S04,qa_ind_0005,1788676210000000,50.1887724,finite,0
S04,qa_ind_0005,1788676220000000,50.16943674,finite,0
S04,qa_ind_0005,1788676230000000,50.14514817,finite,0
S04,qa_ind_0005,1788676240000000,50.11277793,finite,0
S04,qa_ind_0005,1788676250000000,50.0699262,finite,0
S04,qa_ind_0005,1788676260000000,50.01509868,finite,0
S04,qa_ind_0005,1788676270000000,49.94781738,finite,0
S04,qa_ind_0005,1788676280000000,49.86865746,finite,0
S04,qa_ind_0005,1788676290000000,49.77920767,finite,0
S04,qa_ind_0005,1788676300000000,49.681957,finite,0
S04,qa_ind_0005,1788676310000000,49.58011602,finite,0
S04,qa_ind_0005,1788676320000000,49.47738559,finite,0
S04,qa_ind_0005,1788676330000000,49.37769008,finite,0
S04,qa_ind_0005,1788676340000000,49.28489416,finite,0
S04,qa_ind_0005,1788676350000000,49.20252387,finite,0
S04,qa_ind_0005,1788676360000000,49.13351223,finite,0
S04,qa_ind_0005,1788676370000000,49.07998778,finite,0
S04,qa_ind_0005,1788676380000000,49.04312147,finite,0
S04,qa_ind_0005,1788676390000000,49.02304303,finite,0
S04,qa_ind_0005,1788676400000000,49.01883272,finite,0
S04,qa_ind_0005,1788676410000000,49.02858937,finite,0
S04,qa_ind_0005,1788676420000000,49.04956944,finite,0
S04,qa_ind_0005,1788676430000000,49.07838724,finite,0
S04,qa_ind_0005,1788676440000000,49.11126165,finite,0
S04,qa_ind_0005,1788676450000000,49.14429147,finite,0
S04,qa_ind_0005,1788676460000000,49.17373942,finite,0
S04,qa_ind_0005,1788676470000000,49.19630412,finite,0
S04,qa_ind_0005,1788676480000000,49.20936036,finite,0
S04,qa_ind_0005,1788676490000000,49.21115018,finite,0
S04,qa_ind_0005,1788676500000000,49.20091091,finite,0
S04,qa_ind_0005,1788676510000000,49.17893085,finite,0
S04,qa_ind_0005,1788676520000000,49.14652855,finite,0
S04,qa_ind_0005,1788676530000000,49.10595725,finite,0
S04,qa_ind_0005,1788676540000000,49.0602413,finite,0
S04,qa_ind_0005,1788676550000000,49.01295658,finite,0
S04,qa_ind_0005,1788676560000000,48.96797072,finite,0
S04,qa_ind_0005,1788676570000000,48.92916213,finite,0
S04,qa_ind_0005,1788676580000000,48.90013806,finite,0
S04,qa_ind_0005,1788676590000000,48.88397238,finite,0
S04,qa_ind_0005,1788676600000000,48.88298188,finite,0
S04,qa_ind_0005,1788676610000000,48.89855751,finite,0
S04,qa_ind_0005,1788676620000000,48.93106276,finite,0
S04,qa_ind_0005,1788676630000000,48.97980653,finite,0
S04,qa_ind_0005,1788676640000000,49.04309247,finite,0
S04,qa_ind_0005,1788676650000000,49.11834123,finite,0
S04,qa_ind_0005,1788676660000000,49.20227674,finite,0
S04,qa_ind_0005,1788676670000000,49.29116296,finite,0
S04,qa_ind_0005,1788676680000000,49.381074,finite,0
S04,qa_ind_0005,1788676690000000,49.46817787,finite,0
S04,qa_ind_0005,1788676700000000,49.54901338,finite,0
S04,qa_ind_0005,1788676710000000,49.62073997,finite,0
S04,qa_ind_0005,1788676720000000,49.68134253,finite,0
S04,qa_ind_0005,1788676730000000,49.72977606,finite,0
S04,qa_ind_0005,1788676740000000,49.76603988,finite,0
S04,qa_ind_0005,1788676750000000,49.791176,finite,0
S04,qa_ind_0005,1788676760000000,49.80719159,finite,0
S04,qa_ind_0005,1788676770000000,49.81691141,finite,0
S04,qa_ind_0005,1788676780000000,49.82377072,finite,0
S04,qa_ind_0005,1788676790000000,49.83156385,finite,0
S04,qa_ind_0005,1788676800000000,49.8441666,finite,0
S04,qa_ind_0005,1788676810000000,49.86525265,finite,0
S04,qa_ind_0005,1788676820000000,49.89802455,finite,0
S04,qa_ind_0005,1788676830000000,49.94497894,finite,0
S04,qa_ind_0005,1788676840000000,50.0077228,finite,0
S04,qa_ind_0005,1788676850000000,50.08685435,finite,0
S04,qa_ind_0005,1788676860000000,50.18191706,finite,0
S04,qa_ind_0005,1788676870000000,50.29143018,finite,0
S04,qa_ind_0005,1788676880000000,50.41299359,finite,0
S04,qa_ind_0005,1788676890000000,50.54345927,finite,0
S04,qa_ind_0005,1788676900000000,50.67915711,finite,0
S04,qa_ind_0005,1788676910000000,50.81615843,finite,0
S04,qa_ind_0005,1788676920000000,50.95055836,finite,0
S04,qa_ind_0005,1788676930000000,51.07875633,finite,0
S04,qa_ind_0005,1788676940000000,51.19771441,finite,0
S04,qa_ind_0005,1788676950000000,51.30517482,finite,0
S04,qa_ind_0005,1788676960000000,51.39982069,finite,0
S04,qa_ind_0005,1788676970000000,51.48136844,finite,0
S04,qa_ind_0005,1788676980000000,51.55058516,finite,0
S04,qa_ind_0005,1788676990000000,51.60922956,finite,0
S04,qa_ind_0005,1788677000000000,51.65992098,finite,0
S04,qa_ind_0005,1788677010000000,51.7059458,finite,0
S04,qa_ind_0005,1788677020000000,51.75101542,finite,0
S04,qa_ind_0005,1788677030000000,51.79899328,finite,0
S04,qa_ind_0005,1788677040000000,51.85361089,finite,0
S04,qa_ind_0005,1788677050000000,51.91819333,finite,0
S04,qa_ind_0005,1788677060000000,51.99541422,finite,0
S04,qa_ind_0005,1788677070000000,52.08709801,finite,0
S04,qa_ind_0005,1788677080000000,52.19408384,finite,0
S04,qa_ind_0005,1788677090000000,52.31616088,finite,0
S04,qa_ind_0005,1788677100000000,52.45207996,finite,0
S04,qa_ind_0005,1788677110000000,52.59964046,finite,0
S04,qa_ind_0005,1788677120000000,52.75584633,finite,0
S04,qa_ind_0005,1788677130000000,52.91711977,finite,0
S04,qa_ind_0005,1788677140000000,53.07955715,finite,0
S04,qa_ind_0005,1788677150000000,53.23920861,finite,0
S04,qa_ind_0005,1788677160000000,53.39236092,finite,0
S04,qa_ind_0005,1788677170000000,53.53580318,finite,0
S04,qa_ind_0005,1788677180000000,53.66705605,finite,0
S04,qa_ind_0005,1788677190000000,53.78454783,finite,0
S04,qa_ind_0005,1788677200000000,53.88772464,finite,0
S04,qa_ind_0005,1788677210000000,53.97708671,finite,0
S04,qa_ind_0005,1788677220000000,54.05414807,finite,0
S04,qa_ind_0005,1788677230000000,54.12132274,finite,0
S04,qa_ind_0005,1788677240000000,54.18174545,finite,0
S04,qa_ind_0005,1788677250000000,54.23904015,finite,0
S04,qa_ind_0005,1788677260000000,54.2970529,finite,0
S04,qa_ind_0005,1788677270000000,54.35956872,finite,0
S04,qa_ind_0005,1788677280000000,54.4300328,finite,0
S04,qa_ind_0005,1788677290000000,54.51129648,finite,0
S04,qa_ind_0005,1788677300000000,54.60540624,finite,0
S04,qa_ind_0005,1788677310000000,54.71345125,finite,0
S04,qa_ind_0005,1788677320000000,54.83548037,finite,0
S04,qa_ind_0005,1788677330000000,54.97049466,finite,0
S04,qa_ind_0005,1788677340000000,55.11651609,finite,0
S04,qa_ind_0005,1788677350000000,55.27072725,finite,0
S04,qa_ind_0005,1788677360000000,55.42967206,finite,0
S04,qa_ind_0005,1788677370000000,55.58950285,finite,0
S04,qa_ind_0005,1788677380000000,55.74625597,finite,0
S04,qa_ind_0005,1788677390000000,55.89613573,finite,0
S04,qa_ind_0005,1788677400000000,56.03578624,finite,0
S04,qa_ind_0005,1788677410000000,56.16253136,finite,0
S04,qa_ind_0005,1788677420000000,56.27456532,finite,0
S04,qa_ind_0005,1788677430000000,56.37108012,finite,0
S04,qa_ind_0005,1788677440000000,56.45232062,finite,0
S04,qa_ind_0005,1788677450000000,56.51956317,finite,0
S04,qa_ind_0005,1788677460000000,56.57501938,finite,0
S04,qa_ind_0005,1788677470000000,56.6216721,finite,0
S04,qa_ind_0005,1788677480000000,56.66305533,finite,0
S04,qa_ind_0005,1788677490000000,56.70299427,finite,0
S04,qa_ind_0005,1788677500000000,56.74532424,finite,0
S04,qa_ind_0005,1788677510000000,56.79360884,finite,0
S04,qa_ind_0005,1788677520000000,56.85087802,finite,0
S04,qa_ind_0005,1788677530000000,56.9194048,finite,0
S04,qa_ind_0005,1788677540000000,57.00053714,finite,0
S04,qa_ind_0005,1788677550000000,57.09459688,finite,0
S04,qa_ind_0005,1788677560000000,57.20085337,finite,0
S04,qa_ind_0005,1788677570000000,57.31757347,finite,0
S04,qa_ind_0005,1788677580000000,57.44214441,finite,0
S04,qa_ind_0005,1788677590000000,57.57126065,finite,0
S04,qa_ind_0005,1788677600000000,57.70116097,finite,0
S04,qa_ind_0005,1788677610000000,57.82789882,finite,0
S04,qa_ind_0005,1788677620000000,57.94762611,finite,0
S04,qa_ind_0005,1788677630000000,58.05686996,finite,0
S04,qa_ind_0005,1788677640000000,58.15278227,finite,0
S04,qa_ind_0005,1788677650000000,58.23334398,finite,0
S04,qa_ind_0005,1788677660000000,58.29750921,finite,0
S04,qa_ind_0005,1788677670000000,58.34527883,finite,0
S04,qa_ind_0005,1788677680000000,58.3776981,finite,0
S04,qa_ind_0005,1788677690000000,58.39677854,finite,0
S04,qa_ind_0005,1788677700000000,58.40534976,finite,0
S04,qa_ind_0005,1788677710000000,58.40685191,finite,0
S04,qa_ind_0005,1788677720000000,58.40508391,finite,0
S04,qa_ind_0005,1788677730000000,58.40392576,finite,0
S04,qa_ind_0005,1788677740000000,58.40705491,finite,0
S04,qa_ind_0005,1788677750000000,58.41767756,finite,0
S04,qa_ind_0005,1788677760000000,58.43829417,finite,0
S04,qa_ind_0005,1788677770000000,58.47051629,finite,0
S04,qa_ind_0005,1788677780000000,58.51494801,finite,0
S04,qa_ind_0005,1788677790000000,58.57114071,finite,0
S04,qa_ind_0005,1788677800000000,58.63762419,finite,0
S04,qa_ind_0005,1788677810000000,58.71201215,finite,0
S04,qa_ind_0005,1788677820000000,58.79117425,finite,0
S04,qa_ind_0005,1788677830000000,58.87146223,finite,0
S04,qa_ind_0005,1788677840000000,58.94897377,finite,0
S04,qa_ind_0005,1788677850000000,59.01983484,finite,0
S04,qa_ind_0005,1788677860000000,59.08048013,finite,0
S04,qa_ind_0005,1788677870000000,59.12791106,finite,0
S04,qa_ind_0005,1788677880000000,59.15991285,finite,0
S04,qa_ind_0005,1788677890000000,59.17521469,finite,0
S04,qa_ind_0005,1788677900000000,59.17358147,finite,0
S04,qa_ind_0005,1788677910000000,59.15583044,finite,0
S04,qa_ind_0005,1788677920000000,59.12377152,finite,0
S04,qa_ind_0005,1788677930000000,59.08007562,finite,0
S04,qa_ind_0005,1788677940000000,59.02808061,finite,0
S04,qa_ind_0005,1788677950000000,58.97154884,finite,0
S04,qa_ind_0005,1788677960000000,58.91439401,finite,0
S04,qa_ind_0005,1788677970000000,58.86039715,finite,0
S04,qa_ind_0005,1788677980000000,58.81293225,finite,0
S04,qa_ind_0005,1788677990000000,58.77472158,finite,0
S04,qa_ind_0005,1788678000000000,58.74763841,finite,0
S04,qa_ind_0005,1788678010000000,58.73257148,finite,0
S04,qa_ind_0005,1788678020000000,58.72936093,finite,0
S04,qa_ind_0005,1788678030000000,58.7368106,finite,0
S04,qa_ind_0005,1788678040000000,58.75277556,finite,0
S04,qa_ind_0005,1788678050000000,58.7743186,finite,0
S04,qa_ind_0005,1788678060000000,58.79792439,finite,0
S04,qa_ind_0005,1788678070000000,58.81975566,finite,0
S04,qa_ind_0005,1788678080000000,58.83593283,finite,0
S04,qa_ind_0005,1788678090000000,58.84281681,finite,0
S04,qa_ind_0005,1788678100000000,58.83727444,finite,0
S04,qa_ind_0005,1788678110000000,58.81690726,finite,0
S04,qa_ind_0005,1788678120000000,58.78022703,finite,0
S04,qa_ind_0005,1788678130000000,58.72676521,finite,0
S04,qa_ind_0005,1788678140000000,58.6571086,finite,0
S04,qa_ind_0005,1788678150000000,58.57285826,finite,0
S04,qa_ind_0005,1788678160000000,58.47651509,finite,0
S04,qa_ind_0005,1788678170000000,58.37129994,finite,0
S04,qa_ind_0005,1788678180000000,58.2609217,finite,0
S04,qa_ind_0005,1788678190000000,58.14930995,finite,0
S04,qa_ind_0005,1788678200000000,58.04033165,finite,0
S04,qa_ind_0005,1788678210000000,57.93751254,finite,0
S04,qa_ind_0005,1788678220000000,57.84378326,finite,0
S04,qa_ind_0005,1788678230000000,57.76126888,finite,0
S04,qa_ind_0005,1788678240000000,57.69113686,finite,0
S04,qa_ind_0005,1788678250000000,57.63351476,finite,0
S04,qa_ind_0005,1788678260000000,57.58748333,finite,0
S04,qa_ind_0005,1788678270000000,57.55114584,finite,0
S04,qa_ind_0005,1788678280000000,57.52176836,finite,0
S04,qa_ind_0005,1788678290000000,57.49598088,finite,0
S04,qa_ind_0005,1788678300000000,57.47002471,finite,0
S04,qa_ind_0005,1788678310000000,57.44002818,finite,0
S04,qa_ind_0005,1788678320000000,57.40229051,finite,0
S04,qa_ind_0005,1788678330000000,57.35355348,finite,0
S04,qa_ind_0005,1788678340000000,57.29124088,finite,0
S04,qa_ind_0005,1788678350000000,57.21364859,finite,0
S04,qa_ind_0005,1788678360000000,57.1200714,finite,0
S04,qa_ind_0005,1788678370000000,57.0108573,finite,0
S04,qa_ind_0005,1788678380000000,56.88738544,finite,0
S04,qa_ind_0005,1788678390000000,56.75196921,finite,0
S04,qa_ind_0005,1788678400000000,56.60769156,finite,0
S04,qa_ind_0005,1788678410000000,56.45818453,finite,0
S04,qa_ind_0005,1788678420000000,56.3073689,finite,0
S04,qa_ind_0005,1788678430000000,56.159173,finite,0
S04,qa_ind_0005,1788678440000000,56.01725092,finite,0
S04,qa_ind_0005,1788678450000000,55.88472076,finite,0
S04,qa_ind_0005,1788678460000000,55.76394178,finite,0
S04,qa_ind_0005,1788678470000000,55.65634671,finite,0
S04,qa_ind_0005,1788678480000000,55.56234132,finite,0
S04,qa_ind_0005,1788678490000000,55.48127868,finite,0
S04,qa_ind_0005,1788678500000000,55.41150976,finite,0
S04,qa_ind_0005,1788678510000000,55.35050689,finite,0
S04,qa_ind_0005,1788678520000000,55.29505104,finite,0
S04,qa_ind_0005,1788678530000000,55.2414693,finite,0
S04,qa_ind_0005,1788678540000000,55.18590532,finite,0
S04,qa_ind_0005,1788678550000000,55.12460315,finite,0
S04,qa_ind_0005,1788678560000000,55.05418377,finite,0
S04,qa_ind_0005,1788678570000000,54.97189427,finite,0
S04,qa_ind_0005,1788678580000000,54.87581159,finite,0
S04,qa_ind_0005,1788678590000000,54.76498608,finite,0
S04,qa_ind_0005,1788678600000000,54.63951432,finite,0
S04,qa_ind_0005,1788678610000000,54.50053607,finite,0
S04,qa_ind_0005,1788678620000000,54.35015541,finite,0
S04,qa_ind_0005,1788678630000000,54.19129197,finite,0
S04,qa_ind_0005,1788678640000000,54.02747288,finite,0
S04,qa_ind_0005,1788678650000000,53.86258064,finite,0
S04,qa_ind_0005,1788678660000000,53.70057522,finite,0
S04,qa_ind_0005,1788678670000000,53.5452105,finite,0
S04,qa_ind_0005,1788678680000000,53.39976569,finite,0
S04,qa_ind_0005,1788678690000000,53.26681118,finite,0
S04,qa_ind_0005,1788678700000000,53.1480259,finite,0
S04,qa_ind_0005,1788678710000000,53.04407934,finite,0
S04,qa_ind_0005,1788678720000000,52.95458688,finite,0
S04,qa_ind_0005,1788678730000000,52.87814164,finite,0
S04,qa_ind_0005,1788678740000000,52.81242051,finite,0
S04,qa_ind_0005,1788678750000000,52.7543567,finite,0
S04,qa_ind_0005,1788678760000000,52.70036628,finite,0
S04,qa_ind_0005,1788678770000000,52.64661225,finite,0
S04,qa_ind_0005,1788678780000000,52.58928689,finite,0
S04,qa_ind_0005,1788678790000000,52.52489208,finite,0
S04,qa_ind_0005,1788678800000000,52.450497,finite,0
S04,qa_ind_0005,1788678810000000,52.36395473,finite,0
S04,qa_ind_0005,1788678820000000,52.26406178,finite,0
S04,qa_ind_0005,1788678830000000,52.15064924,finite,0
S04,qa_ind_0005,1788678840000000,52.02459862,finite,0
S04,qa_ind_0005,1788678850000000,51.88778158,finite,0
S04,qa_ind_0005,1788678860000000,51.74292755,finite,0
S04,qa_ind_0005,1788678870000000,51.59342916,finite,0
S04,qa_ind_0005,1788678880000000,51.44309948,finite,0
S04,qa_ind_0005,1788678890000000,51.29589858,finite,0
S04,qa_ind_0005,1788678900000000,51.15564953,finite,0
S04,qa_ind_0005,1788678910000000,51.02576417,finite,0
S04,qa_ind_0005,1788678920000000,50.90899877,finite,0
S04,qa_ind_0005,1788678930000000,50.80725724,finite,0
S04,qa_ind_0005,1788678940000000,50.72145608,finite,0
S04,qa_ind_0005,1788678950000000,50.65146109,finite,0
S04,qa_ind_0005,1788678960000000,50.59610023,finite,0
S04,qa_ind_0005,1788678970000000,50.55325184,finite,0
S04,qa_ind_0005,1788678980000000,50.52000165,finite,0
S04,qa_ind_0005,1788678990000000,50.49285736,finite,0
S04,qa_ind_0005,1788679000000000,50.46800516,finite,0
S04,qa_ind_0005,1788679010000000,50.44158939,finite,0
S04,qa_ind_0005,1788679020000000,50.40999533,finite,0
S04,qa_ind_0005,1788679030000000,50.37011434,finite,0
S04,qa_ind_0005,1788679040000000,50.31957224,finite,0
S04,qa_ind_0005,1788679050000000,50.25690426,finite,0
S04,qa_ind_0005,1788679060000000,50.18166395,finite,0
S04,qa_ind_0005,1788679070000000,50.09445805,finite,0
S04,qa_ind_0005,1788679080000000,49.9969048,finite,0
S04,qa_ind_0005,1788679090000000,49.89151886,finite,0
S04,qa_ind_0005,1788679100000000,49.78153091,finite,0
S04,qa_ind_0005,1788679110000000,49.67065534,finite,0
S04,qa_ind_0005,1788679120000000,49.56282264,finite,0
S04,qa_ind_0005,1788679130000000,49.46189611,finite,0
S04,qa_ind_0005,1788679140000000,49.3713933,finite,0
S04,qa_ind_0005,1788679150000000,49.29423253,finite,0
S04,qa_ind_0005,1788679160000000,49.23252282,finite,0
S04,qa_ind_0005,1788679170000000,49.18741246,finite,0
S04,qa_ind_0005,1788679180000000,49.15900733,finite,0
S04,qa_ind_0005,1788679190000000,49.14636475,finite,0
S04,qa_ind_0005,1788679200000000,49.14756342,finite,0
S04,qa_ind_0005,1788679210000000,49.15984431,finite,0
S04,qa_ind_0005,1788679220000000,49.17981228,finite,0
S04,qa_ind_0005,1788679230000000,49.20368382,finite,0
S04,qa_ind_0005,1788679240000000,49.2275629,finite,0
S04,qa_ind_0005,1788679250000000,49.24772489,finite,0
S04,qa_ind_0005,1788679260000000,49.26088798,finite,0
S04,qa_ind_0005,1788679270000000,49.2644523,finite,0
S04,qa_ind_0005,1788679280000000,49.25668955,finite,0
S04,qa_ind_0005,1788679290000000,49.23686916,finite,0
S04,qa_ind_0005,1788679300000000,49.20531198,finite,0
S04,qa_ind_0005,1788679310000000,49.16336754,finite,0
S04,qa_ind_0005,1788679320000000,49.11331655,finite,0
S04,qa_ind_0005,1788679330000000,49.05820567,finite,0
S04,qa_ind_0005,1788679340000000,49.00162662,finite,0
S04,qa_ind_0005,1788679350000000,48.9474556,finite,0
S04,qa_ind_0005,1788679360000000,48.89957199,finite,0
S04,qa_ind_0005,1788679370000000,48.86157675,finite,0
S04,qa_ind_0005,1788679380000000,48.83653086,finite,0
S04,qa_ind_0005,1788679390000000,48.826733,finite,0
S04,qa_ind_0005,1788679400000000,48.83355238,finite,0
S04,qa_ind_0005,1788679410000000,48.85732903,finite,0
S04,qa_ind_0005,1788679420000000,48.89734868,finite,0
S04,qa_ind_0005,1788679430000000,48.95189415,finite,0
S04,qa_ind_0005,1788679440000000,49.01836939,finite,0
S04,qa_ind_0005,1788679450000000,49.09348733,finite,0
S04,qa_ind_0005,1788679460000000,49.17350775,finite,0
S04,qa_ind_0005,1788679470000000,49.25450797,finite,0
S04,qa_ind_0005,1788679480000000,49.33266674,finite,0
S04,qa_ind_0005,1788679490000000,49.40454064,finite,0
S04,qa_ind_0005,1788679500000000,49.46731297,finite,0
S04,qa_ind_0005,1788679510000000,49.5189971,finite,0
S04,qa_ind_0005,1788679520000000,49.55857938,finite,0
S04,qa_ind_0005,1788679530000000,49.58609144,finite,0
S04,qa_ind_0005,1788679540000000,49.60260641,finite,0
S04,qa_ind_0005,1788679550000000,49.61015952,finite,0
S04,qa_ind_0005,1788679560000000,49.61159873,finite,0
S04,qa_ind_0005,1788679570000000,49.61037628,finite,0
S04,qa_ind_0005,1788679580000000,49.61029632,finite,0
S04,qa_ind_0005,1788679590000000,49.61523684,finite,0
S04,qa_ind_0005,1788679600000000,49.62886623,finite,0
S04,qa_ind_0005,1788679610000000,49.65437498,finite,0
S04,qa_ind_0005,1788679620000000,49.69424193,finite,0
S04,qa_ind_0005,1788679630000000,49.7500522,finite,0
S04,qa_ind_0005,1788679640000000,49.82237987,finite,0
S04,qa_ind_0005,1788679650000000,49.91074405,finite,0
S04,qa_ind_0005,1788679660000000,50.01364138,finite,0
S04,qa_ind_0005,1788679670000000,50.12865283,finite,0
S04,qa_ind_0005,1788679680000000,50.25261675,finite,0
S04,qa_ind_0005,1788679690000000,50.38185592,finite,0
S04,qa_ind_0005,1788679700000000,50.51244186,finite,0
S04,qa_ind_0005,1788679710000000,50.64047735,finite,0
S04,qa_ind_0005,1788679720000000,50.76237665,finite,0
S04,qa_ind_0005,1788679730000000,50.875123,finite,0
S04,qa_ind_0005,1788679740000000,50.97648473,finite,0
S04,qa_ind_0005,1788679750000000,51.06517441,finite,0
S04,qa_ind_0005,1788679760000000,51.14093928,finite,0
S04,qa_ind_0005,1788679770000000,51.20457653,finite,0
S04,qa_ind_0005,1788679780000000,51.25787236,finite,0
S04,qa_ind_0005,1788679790000000,51.3034691,finite,0
S04,qa_ind_0005,1788679800000000,51.34467017,finite,0
S04,qa_ind_0005,1788679810000000,51.38519696,finite,0
S04,qa_ind_0005,1788679820000000,51.42891537,finite,0
S04,qa_ind_0005,1788679830000000,51.47955171,finite,0
S04,qa_ind_0005,1788679840000000,51.54041883,finite,0
S04,qa_ind_0005,1788679850000000,51.6141721,finite,0
S04,qa_ind_0005,1788679860000000,51.70261312,finite,0
S04,qa_ind_0005,1788679870000000,51.80655544,finite,0
S04,qa_ind_0005,1788679880000000,51.92576185,finite,0
S04,qa_ind_0005,1788679890000000,52.05895806,finite,0
S04,qa_ind_0005,1788679900000000,52.20392154,finite,0
S04,qa_ind_0005,1788679910000000,52.3576392,finite,0
S04,qa_ind_0005,1788679920000000,52.51652242,finite,0
S04,qa_ind_0005,1788679930000000,52.67666393,finite,0
S04,qa_ind_0005,1788679940000000,52.83411763,finite,0
S04,qa_ind_0005,1788679950000000,52.98518133,finite,0
S04,qa_ind_0005,1788679960000000,53.12666176,finite,0
S04,qa_ind_0005,1788679970000000,53.25610249,finite,0
S04,qa_ind_0005,1788679980000000,53.37195849,finite,0
S04,qa_ind_0005,1788679990000000,53.47370438,finite,0
S04,qa_ind_0005,1788680000000000,53.5618687,finite,0
S04,qa_ind_0005,1788680010000000,53.6379916,finite,0
S04,qa_ind_0005,1788680020000000,53.70450914,finite,0
S04,qa_ind_0005,1788680030000000,53.76457248,finite,0
S04,qa_ind_0005,1788680040000000,53.82181513,finite,0
S04,qa_ind_0005,1788680050000000,53.88008524,finite,0
S04,qa_ind_0005,1788680060000000,53.94316223,finite,0
S04,qa_ind_0005,1788680070000000,54.01447847,finite,0
S04,qa_ind_0005,1788680080000000,54.0968661,finite,0
S04,qa_ind_0005,1788680090000000,54.19234747,finite,0
S04,qa_ind_0005,1788680100000000,54.30198434,finite,0
S04,qa_ind_0005,1788680110000000,54.42579688,finite,0
S04,qa_ind_0005,1788680120000000,54.56275823,finite,0
S04,qa_ind_0005,1788680130000000,54.71086513,finite,0
S04,qa_ind_0005,1788680140000000,54.86727947,finite,0
S04,qa_ind_0005,1788680150000000,55.02853039,finite,0
S04,qa_ind_0005,1788680160000000,55.1907624,finite,0
S04,qa_ind_0005,1788680170000000,55.35001145,finite,0
S04,qa_ind_0005,1788680180000000,55.50248881,finite,0
S04,qa_ind_0005,1788680190000000,55.64485235,finite,0
S04,qa_ind_0005,1788680200000000,55.77444535,finite,0
S04,qa_ind_0005,1788680210000000,55.8894856,finite,0
S04,qa_ind_0005,1788680220000000,55.98919103,finite,0
S04,qa_ind_0005,1788680230000000,56.07383274,finite,0
S04,qa_ind_0005,1788680240000000,56.14471163,finite,0
S04,qa_ind_0005,1788680250000000,56.20406024,finite,0
S04,qa_ind_0005,1788680260000000,56.25487704,finite,0
S04,qa_ind_0005,1788680270000000,56.30070516,finite,0
S04,qa_ind_0005,1788680280000000,56.34537149,finite,0
S04,qa_ind_0005,1788680290000000,56.3927054,finite,0
S04,qa_ind_0005,1788680300000000,56.44625716,finite,0
S04,qa_ind_0005,1788680310000000,56.50903677,finite,0
S04,qa_ind_0005,1788680320000000,56.583292,finite,0
S04,qa_ind_0005,1788680330000000,56.67034185,finite,0
S04,qa_ind_0005,1788680340000000,56.77047745,finite,0
S04,qa_ind_0005,1788680350000000,56.88293769,finite,0
S04,qa_ind_0005,1788680360000000,57.00596125,finite,0
S04,qa_ind_0005,1788680370000000,57.1369113,finite,0
S04,qa_ind_0005,1788680380000000,57.27246384,finite,0
S04,qa_ind_0005,1788680390000000,57.40884601,finite,0
S04,qa_ind_0005,1788680400000000,57.54210696,finite,0
S04,qa_ind_0005,1788680410000000,57.66840178,finite,0
S04,qa_ind_0005,1788680420000000,57.78426778,finite,0
S04,qa_ind_0005,1788680430000000,57.88687304,finite,0
S04,qa_ind_0005,1788680440000000,57.97421931,finite,0
S04,qa_ind_0005,1788680450000000,58.04528432,finite,0
S04,qa_ind_0005,1788680460000000,58.10009346,finite,0
S04,qa_ind_0005,1788680470000000,58.13971531,finite,0
S04,qa_ind_0005,1788680480000000,58.16618159,finite,0
S04,qa_ind_0005,1788680490000000,58.18233724,finite,0
S04,qa_ind_0005,1788680500000000,58.19163149,finite,0
S04,qa_ind_0005,1788680510000000,58.19786518,finite,0
S04,qa_ind_0005,1788680520000000,58.20491259,finite,0
S04,qa_ind_0005,1788680530000000,58.216438,finite,0
S04,qa_ind_0005,1788680540000000,58.23562764,finite,0
S04,qa_ind_0005,1788680550000000,58.26495632,finite,0
S04,qa_ind_0005,1788680560000000,58.3060059,finite,0
S04,qa_ind_0005,1788680570000000,58.35934856,finite,0
S04,qa_ind_0005,1788680580000000,58.42450353,finite,0
S04,qa_ind_0005,1788680590000000,58.4999703,finite,0
S04,qa_ind_0005,1788680600000000,58.58333602,finite,0
S04,qa_ind_0005,1788680610000000,58.67144908,finite,0
S04,qa_ind_0005,1788680620000000,58.76064656,finite,0
S04,qa_ind_0005,1788680630000000,58.8470188,finite,0
S04,qa_ind_0005,1788680640000000,58.92669196,finite,0
S04,qa_ind_0005,1788680650000000,58.99610812,finite,0
S04,qa_ind_0005,1788680660000000,59.05228247,finite,0
S04,qa_ind_0005,1788680670000000,59.09301901,finite,0
S04,qa_ind_0005,1788680680000000,59.11706905,finite,0
S04,qa_ind_0005,1788680690000000,59.12422103,finite,0
S04,qa_ind_0005,1788680700000000,59.11531514,finite,0
S04,qa_ind_0005,1788680710000000,59.09218159,finite,0
S04,qa_ind_0005,1788680720000000,59.05750722,finite,0
S04,qa_ind_0005,1788680730000000,59.01463988,finite,0
S04,qa_ind_0005,1788680740000000,58.96734498,finite,0
S04,qa_ind_0005,1788680750000000,58.9195318,finite,0
S04,qa_ind_0005,1788680760000000,58.87496939,finite,0
S04,qa_ind_0005,1788680770000000,58.83701282,finite,0
S04,qa_ind_0005,1788680780000000,58.80835954,finite,0
S04,qa_ind_0005,1788680790000000,58.79085352,finite,0
S04,qa_ind_0005,1788680800000000,58.78535153,finite,0
S04,qa_ind_0005,1788680810000000,58.79166115,finite,0
S04,qa_ind_0005,1788680820000000,58.80855498,finite,0
S04,qa_ind_0005,1788680830000000,58.8338602,finite,0
S04,qa_ind_0005,1788680840000000,58.86461672,finite,0
S04,qa_ind_0005,1788680850000000,58.8972927,finite,0
