scenario,tag,ts_us,value,value_kind,quality
V04,qa_v2_0002,1788678460000000,52.76394178,finite,0
V04,qa_v2_0002,1788678470000000,52.65634671,finite,0
V04,qa_v2_0002,1788678480000000,52.56234132,finite,0
V04,qa_v2_0002,1788678490000000,52.48127868,finite,0
V04,qa_v2_0002,1788678500000000,52.41150976,finite,0
V04,qa_v2_0002,1788678510000000,52.35050689,finite,0
V04,qa_v2_0002,1788678520000000,52.29505104,finite,0
V04,qa_v2_0002,1788678530000000,52.2414693,finite,0
V04,qa_v2_0002,1788678540000000,52.18590532,finite,0
V04,qa_v2_0002,1788678550000000,52.12460315,finite,0
V04,qa_v2_0002,1788678560000000,52.05418377,finite,0
V04,qa_v2_0002,1788678570000000,51.97189427,finite,0
V04,qa_v2_0002,1788678580000000,51.87581159,finite,0
V04,qa_v2_0002,1788678590000000,51.76498608,finite,0
V04,qa_v2_0002,1788678600000000,51.63951432,finite,0
V04,qa_v2_0002,1788678610000000,51.50053607,finite,0
V04,qa_v2_0002,1788678620000000,51.35015541,finite,0
V04,qa_v2_0002,1788678630000000,51.19129197,finite,0
V04,qa_v2_0002,1788678640000000,51.02747288,finite,0
V04,qa_v2_0002,1788678650000000,50.86258064,finite,0
V04,qa_v2_0002,1788678660000000,50.70057522,finite,0
V04,qa_v2_0002,1788678670000000,50.5452105,finite,0
V04,qa_v2_0002,1788678680000000,50.39976569,finite,0
V04,qa_v2_0002,1788678690000000,50.26681118,finite,0
V04,qa_v2_0002,1788678700000000,50.1480259,finite,0
V04,qa_v2_0002,1788678710000000,50.04407934,finite,0
V04,qa_v2_0002,1788678720000000,49.95458688,finite,0
V04,qa_v2_0002,1788678730000000,49.87814164,finite,0
V04,qa_v2_0002,1788678740000000,49.81242051,finite,0
V04,qa_v2_0002,1788678750000000,49.7543567,finite,0
V04,qa_v2_0002,1788678760000000,49.70036628,finite,0
V04,qa_v2_0002,1788678770000000,49.64661225,finite,0
V04,qa_v2_0002,1788678780000000,49.58928689,finite,0
V04,qa_v2_0002,1788678790000000,49.52489208,finite,0
V04,qa_v2_0002,1788678800000000,49.450497,finite,0
V04,qa_v2_0002,1788678810000000,49.36395473,finite,0
V04,qa_v2_0002,1788678820000000,49.26406178,finite,0
V04,qa_v2_0002,1788678830000000,49.15064924,finite,0
V04,qa_v2_0002,1788678840000000,49.02459862,finite,0
V04,qa_v2_0002,1788678850000000,48.88778158,finite,0
V04,qa_v2_0002,1788678860000000,48.74292755,finite,0
V04,qa_v2_0002,1788678870000000,48.59342916,finite,0
V04,qa_v2_0002,1788678880000000,48.44309948,finite,0
V04,qa_v2_0002,1788678890000000,48.29589858,finite,0
V04,qa_v2_0002,1788678900000000,48.15564953,finite,0
V04,qa_v2_0002,1788678910000000,48.02576417,finite,0
V04,qa_v2_0002,1788678920000000,47.90899877,finite,0
V04,qa_v2_0002,1788678930000000,47.80725724,finite,0
V04,qa_v2_0002,1788678940000000,47.72145608,finite,0
V04,qa_v2_0002,1788678950000000,47.65146109,finite,0
V04,qa_v2_0002,1788678960000000,47.59610023,finite,0
V04,qa_v2_0002,1788678970000000,47.55325184,finite,0
V04,qa_v2_0002,1788678980000000,47.52000165,finite,0
V04,qa_v2_0002,1788678990000000,47.49285736,finite,0
V04,qa_v2_0002,1788679000000000,47.46800516,finite,0
V04,qa_v2_0002,1788679010000000,47.44158939,finite,0
V04,qa_v2_0002,1788679020000000,47.40999533,finite,0
V04,qa_v2_0002,1788679030000000,47.37011434,finite,0
V04,qa_v2_0002,1788679040000000,47.31957224,finite,0
V04,qa_v2_0002,1788679050000000,47.25690426,finite,0
V04,qa_v2_0002,1788679060000000,47.18166395,finite,0
V04,qa_v2_0002,1788679070000000,47.09445805,finite,0
V04,qa_v2_0002,1788679080000000,46.9969048,finite,0
V04,qa_v2_0002,1788679090000000,46.89151886,finite,0
V04,qa_v2_0002,1788679100000000,46.78153091,finite,0
V04,qa_v2_0002,1788679110000000,46.67065534,finite,0
V04,qa_v2_0002,1788679120000000,46.56282264,finite,0
V04,qa_v2_0002,1788679130000000,46.46189611,finite,0
V04,qa_v2_0002,1788679140000000,46.3713933,finite,0
V04,qa_v2_0002,1788679150000000,46.29423253,finite,0
V04,qa_v2_0002,1788679160000000,46.23252282,finite,0
V04,qa_v2_0002,1788679170000000,46.18741246,finite,0
V04,qa_v2_0002,1788679180000000,46.15900733,finite,0
V04,qa_v2_0002,1788679190000000,46.14636475,finite,0
V04,qa_v2_0002,1788679200000000,46.14756342,finite,0
V04,qa_v2_0002,1788679210000000,46.15984431,finite,0
V04,qa_v2_0002,1788679220000000,46.17981228,finite,0
V04,qa_v2_0002,1788679230000000,46.20368382,finite,0
V04,qa_v2_0002,1788679240000000,46.2275629,finite,0
V04,qa_v2_0002,1788679250000000,46.24772489,finite,0
V04,qa_v2_0002,1788679260000000,46.26088798,finite,0
V04,qa_v2_0002,1788679270000000,46.2644523,finite,0
V04,qa_v2_0002,1788679280000000,46.25668955,finite,0
V04,qa_v2_0002,1788679290000000,46.23686916,finite,0
V04,qa_v2_0002,1788679300000000,46.20531198,finite,0
V04,qa_v2_0002,1788679310000000,46.16336754,finite,0
V04,qa_v2_0002,1788679320000000,46.11331655,finite,0
V04,qa_v2_0002,1788679330000000,46.05820567,finite,0
V04,qa_v2_0002,1788679340000000,46.00162662,finite,0
V04,qa_v2_0002,1788679350000000,45.9474556,finite,0
V04,qa_v2_0002,1788679360000000,45.89957199,finite,0
V04,qa_v2_0002,1788679370000000,45.86157675,finite,0
V04,qa_v2_0002,1788679380000000,45.83653086,finite,0
V04,qa_v2_0002,1788679390000000,45.826733,finite,0
V04,qa_v2_0002,1788679400000000,45.83355238,finite,0
V04,qa_v2_0002,1788679410000000,45.85732903,finite,0
V04,qa_v2_0002,1788679420000000,45.89734868,finite,0
V04,qa_v2_0002,1788679430000000,45.95189415,finite,0
V04,qa_v2_0002,1788679440000000,46.01836939,finite,0
V04,qa_v2_0002,1788679450000000,46.09348733,finite,0
V04,qa_v2_0002,1788679460000000,46.17350775,finite,0
V04,qa_v2_0002,1788679470000000,46.25450797,finite,0
V04,qa_v2_0002,1788679480000000,46.33266674,finite,0
V04,qa_v2_0002,1788679490000000,46.40454064,finite,0
V04,qa_v2_0002,1788679500000000,46.46731297,finite,0
V04,qa_v2_0002,1788679510000000,46.5189971,finite,0
V04,qa_v2_0002,1788679520000000,46.55857938,finite,0
V04,qa_v2_0002,1788679530000000,46.58609144,finite,0
V04,qa_v2_0002,1788679540000000,46.60260641,finite,0
V04,qa_v2_0002,1788679550000000,46.61015952,finite,0
V04,qa_v2_0002,1788679560000000,46.61159873,finite,0
V04,qa_v2_0002,1788679570000000,46.61037628,finite,0
V04,qa_v2_0002,1788679580000000,46.61029632,finite,0
V04,qa_v2_0002,1788679590000000,46.61523684,finite,0
V04,qa_v2_0002,1788679600000000,46.62886623,finite,0
V04,qa_v2_0002,1788679610000000,46.65437498,finite,0
V04,qa_v2_0002,1788679620000000,46.69424193,finite,0
V04,qa_v2_0002,1788679630000000,46.7500522,finite,0
V04,qa_v2_0002,1788679640000000,46.82237987,finite,0
V04,qa_v2_0002,1788679650000000,46.91074405,finite,0
V04,qa_v2_0002,1788679660000000,47.01364138,finite,0
V04,qa_v2_0002,1788679670000000,47.12865283,finite,0
V04,qa_v2_0002,1788679680000000,47.25261675,finite,0
V04,qa_v2_0002,1788679690000000,47.38185592,finite,0
V04,qa_v2_0002,1788679700000000,47.51244186,finite,0
V04,qa_v2_0002,1788679710000000,47.64047735,finite,0
V04,qa_v2_0002,1788679720000000,47.76237665,finite,0
V04,qa_v2_0002,1788679730000000,47.875123,finite,0
V04,qa_v2_0002,1788679740000000,47.97648473,finite,0
V04,qa_v2_0002,1788679750000000,48.06517441,finite,0
V04,qa_v2_0002,1788679760000000,48.14093928,finite,0
V04,qa_v2_0002,1788679770000000,48.20457653,finite,0
V04,qa_v2_0002,1788679780000000,48.25787236,finite,0
V04,qa_v2_0002,1788679790000000,48.3034691,finite,0
V04,qa_v2_0002,1788679800000000,48.34467017,finite,0
V04,qa_v2_0002,1788679810000000,48.38519696,finite,0
V04,qa_v2_0002,1788679820000000,48.42891537,finite,0
V04,qa_v2_0002,1788679830000000,48.47955171,finite,0
V04,qa_v2_0002,1788679840000000,48.54041883,finite,0
V04,qa_v2_0002,1788679850000000,48.6141721,finite,0
V04,qa_v2_0002,1788679860000000,48.70261312,finite,0
V04,qa_v2_0002,1788679870000000,48.80655544,finite,0
V04,qa_v2_0002,1788679880000000,48.92576185,finite,0
V04,qa_v2_0002,1788679890000000,49.05895806,finite,0
V04,qa_v2_0002,1788679900000000,49.20392154,finite,0
V04,qa_v2_0002,1788679910000000,49.3576392,finite,0
V04,qa_v2_0002,1788679920000000,49.51652242,finite,0
V04,qa_v2_0002,1788679930000000,49.67666393,finite,0
V04,qa_v2_0002,1788679940000000,49.83411763,finite,0
V04,qa_v2_0002,1788679950000000,49.98518133,finite,0
V04,qa_v2_0002,1788679960000000,50.12666176,finite,0
V04,qa_v2_0002,1788679970000000,50.25610249,finite,0
V04,qa_v2_0002,1788679980000000,50.37195849,finite,0
V04,qa_v2_0002,1788679990000000,50.47370438,finite,0
V04,qa_v2_0002,1788680000000000,50.5618687,finite,0
V04,qa_v2_0002,1788680010000000,50.6379916,finite,0
V04,qa_v2_0002,1788680020000000,50.70450914,finite,0
V04,qa_v2_0002,1788680030000000,50.76457248,finite,0
V04,qa_v2_0002,1788680040000000,50.82181513,finite,0
V04,qa_v2_0002,1788680050000000,50.88008524,finite,0
V04,qa_v2_0002,1788680060000000,50.94316223,finite,0
V04,qa_v2_0002,1788680070000000,51.01447847,finite,0
V04,qa_v2_0002,1788680080000000,51.0968661,finite,0
V04,qa_v2_0002,1788680090000000,51.19234747,finite,0
V04,qa_v2_0002,1788680100000000,51.30198434,finite,0
V04,qa_v2_0002,1788680110000000,51.42579688,finite,0
V04,qa_v2_0002,1788680120000000,51.56275823,finite,0
V04,qa_v2_0002,1788680130000000,51.71086513,finite,0
V04,qa_v2_0002,1788680140000000,51.86727947,finite,0
V04,qa_v2_0002,1788680150000000,52.02853039,finite,0
V04,qa_v2_0002,1788680160000000,52.1907624,finite,0
V04,qa_v2_0002,1788680170000000,52.35001145,finite,0
V04,qa_v2_0002,1788680180000000,52.50248881,finite,0
V04,qa_v2_0002,1788680190000000,52.64485235,finite,0
V04,qa_v2_0002,1788680200000000,52.77444535,finite,0
V04,qa_v2_0002,1788680210000000,52.8894856,finite,0
V04,qa_v2_0002,1788680220000000,52.98919103,finite,0
V04,qa_v2_0002,1788680230000000,53.07383274,finite,0
V04,qa_v2_0002,1788680240000000,53.14471163,finite,0
V04,qa_v2_0002,1788680250000000,53.20406024,finite,0
V04,qa_v2_0002,1788680260000000,53.25487704,finite,0
V04,qa_v2_0002,1788680270000000,53.30070516,finite,0
V04,qa_v2_0002,1788680280000000,53.34537149,finite,0
V04,qa_v2_0002,1788680290000000,53.3927054,finite,0
V04,qa_v2_0002,1788680300000000,53.44625716,finite,0
V04,qa_v2_0002,1788680310000000,53.50903677,finite,0
V04,qa_v2_0002,1788680320000000,53.583292,finite,0
V04,qa_v2_0002,1788680330000000,53.67034185,finite,0
V04,qa_v2_0002,1788680340000000,53.77047745,finite,0
V04,qa_v2_0002,1788680350000000,53.88293769,finite,0
V04,qa_v2_0002,1788680360000000,54.00596125,finite,0
V04,qa_v2_0002,1788680370000000,54.1369113,finite,0
V04,qa_v2_0002,1788680380000000,54.27246384,finite,0
V04,qa_v2_0002,1788680390000000,54.40884601,finite,0
V04,qa_v2_0002,1788680400000000,54.54210696,finite,0
V04,qa_v2_0002,1788680410000000,54.66840178,finite,0
V04,qa_v2_0002,1788680420000000,54.78426778,finite,0
V04,qa_v2_0002,1788680430000000,54.88687304,finite,0
V04,qa_v2_0002,1788680440000000,54.97421931,finite,0
V04,qa_v2_0002,1788680450000000,55.04528432,finite,0
V04,qa_v2_0002,1788680460000000,55.10009346,finite,0
V04,qa_v2_0002,1788680470000000,55.13971531,finite,0
V04,qa_v2_0002,1788680480000000,55.16618159,finite,0
V04,qa_v2_0002,1788680490000000,55.18233724,finite,0
V04,qa_v2_0002,1788680500000000,55.19163149,finite,0
V04,qa_v2_0002,1788680510000000,55.19786518,finite,0
V04,qa_v2_0002,1788680520000000,55.20491259,finite,0
V04,qa_v2_0002,1788680530000000,55.216438,finite,0
V04,qa_v2_0002,1788680540000000,55.23562764,finite,0
V04,qa_v2_0002,1788680550000000,55.26495632,finite,0
V04,qa_v2_0002,1788680560000000,55.3060059,finite,0
V04,qa_v2_0002,1788680570000000,55.35934856,finite,0
V04,qa_v2_0002,1788680580000000,55.42450353,finite,0
V04,qa_v2_0002,1788680590000000,55.4999703,finite,0
V04,qa_v2_0002,1788680600000000,55.58333602,finite,0
V04,qa_v2_0002,1788680610000000,55.67144908,finite,0
V04,qa_v2_0002,1788680620000000,55.76064656,finite,0
V04,qa_v2_0002,1788680630000000,55.8470188,finite,0
V04,qa_v2_0002,1788680640000000,55.92669196,finite,0
V04,qa_v2_0002,1788680650000000,55.99610812,finite,0
V04,qa_v2_0002,1788680660000000,56.05228247,finite,0
V04,qa_v2_0002,1788680670000000,56.09301901,finite,0
V04,qa_v2_0002,1788680680000000,56.11706905,finite,0
V04,qa_v2_0002,1788680690000000,56.12422103,finite,0
V04,qa_v2_0002,1788680700000000,56.11531514,finite,0
V04,qa_v2_0002,1788680710000000,56.09218159,finite,0
V04,qa_v2_0002,1788680720000000,56.05750722,finite,0
V04,qa_v2_0002,1788680730000000,56.01463988,finite,0
V04,qa_v2_0002,1788680740000000,55.96734498,finite,0
V04,qa_v2_0002,1788680750000000,55.9195318,finite,0
V04,qa_v2_0002,1788680760000000,55.87496939,finite,0
V04,qa_v2_0002,1788680770000000,55.83701282,finite,0
V04,qa_v2_0002,1788680780000000,55.80835954,finite,0
V04,qa_v2_0002,1788680790000000,55.79085352,finite,0
V04,qa_v2_0002,1788680800000000,55.78535153,finite,0
V04,qa_v2_0002,1788680810000000,55.79166115,finite,0
V04,qa_v2_0002,1788680820000000,55.80855498,finite,0
V04,qa_v2_0002,1788680830000000,55.8338602,finite,0
V04,qa_v2_0002,1788680840000000,55.86461672,finite,0
V04,qa_v2_0002,1788680850000000,55.8972927,finite,0
V04,qa_v2_0002,1788680860000000,55.92804159,finite,0
V04,qa_v2_0002,1788680870000000,55.95298212,finite,0
V04,qa_v2_0002,1788680880000000,55.96848091,finite,0
V04,qa_v2_0002,1788680890000000,55.97141718,finite,0
V04,qa_v2_0002,1788680900000000,55.95941027,finite,0
V04,qa_v2_0002,1788680910000000,55.9309936,finite,0
V04,qa_v2_0002,1788680920000000,55.88572226,finite,0
V04,qa_v2_0002,1788680930000000,55.82420659,finite,0
V04,qa_v2_0002,1788680940000000,55.74806916,finite,0
V04,qa_v2_0002,1788680950000000,55.65982836,finite,0
V04,qa_v2_0002,1788680960000000,55.56271711,finite,0
V04,qa_v2_0002,1788680970000000,55.46044962,finite,0
V04,qa_v2_0002,1788680980000000,55.35695345,finite,0
V04,qa_v2_0002,1788680990000000,55.25608604,finite,0
V04,qa_v2_0002,1788681000000000,55.16135649,finite,0
V04,qa_v2_0002,1788681010000000,55.07567264,finite,0
V04,qa_v2_0002,1788681020000000,55.00113195,finite,0
V04,qa_v2_0002,1788681030000000,54.93887122,finite,0
V04,qa_v2_0002,1788681040000000,54.8889862,finite,0
V04,qa_v2_0002,1788681050000000,54.8505268,finite,0
V04,qa_v2_0002,1788681060000000,54.82156832,finite,0
V04,qa_v2_0002,1788681070000000,54.79935356,finite,0
V04,qa_v2_0002,1788681080000000,54.78049535,finite,0
V04,qa_v2_0002,1788681090000000,54.76122495,finite,0
V04,qa_v2_0002,1788681100000000,54.73766823,finite,0
V04,qa_v2_0002,1788681110000000,54.70612952,finite,0
V04,qa_v2_0002,1788681120000000,54.6633626,finite,0
V04,qa_v2_0002,1788681130000000,54.60680913,finite,0
V04,qa_v2_0002,1788681140000000,54.53478716,finite,0
V04,qa_v2_0002,1788681150000000,54.44661614,finite,0
V04,qa_v2_0002,1788681160000000,54.3426692,finite,0
V04,qa_v2_0002,1788681170000000,54.2243491,finite,0
V04,qa_v2_0002,1788681180000000,54.09398936,finite,0
V04,qa_v2_0002,1788681190000000,53.95468796,finite,0
V04,qa_v2_0002,1788681200000000,53.81008556,finite,0
V04,qa_v2_0002,1788681210000000,53.66410436,finite,0
V04,qa_v2_0002,1788681220000000,53.52066662,finite,0
V04,qa_v2_0002,1788681230000000,53.38341317,finite,0
V04,qa_v2_0002,1788681240000000,53.25544239,finite,0
V04,qa_v2_0002,1788681250000000,53.13908872,finite,0
V04,qa_v2_0002,1788681260000000,53.03575655,finite,0
V04,qa_v2_0002,1788681270000000,52.94582176,finite,0
V04,qa_v2_0002,1788681280000000,52.86860796,finite,0
V04,qa_v2_0002,1788681290000000,52.80243912,finite,0
V04,qa_v2_0002,1788681300000000,52.7447649,finite,0
V04,qa_v2_0002,1788681310000000,52.69234938,finite,0
V04,qa_v2_0002,1788681320000000,52.64150972,finite,0
V04,qa_v2_0002,1788681330000000,52.58838722,finite,0
V04,qa_v2_0002,1788681340000000,52.52923118,finite,0
V04,qa_v2_0002,1788681350000000,52.46067499,finite,0
V04,qa_v2_0002,1788681360000000,52.37998434,finite,0
V04,qa_v2_0002,1788681370000000,52.28525953,finite,0
V04,qa_v2_0002,1788681380000000,52.17557721,finite,0
V04,qa_v2_0002,1788681390000000,52.05106133,finite,0
V04,qa_v2_0002,1788681400000000,51.91287793,finite,0
V04,qa_v2_0002,1788681410000000,51.76315444,finite,0
V04,qa_v2_0002,1788681420000000,51.6048291,finite,0
V04,qa_v2_0002,1788681430000000,51.44144152,finite,0
V04,qa_v2_0002,1788681440000000,51.2768797,finite,0
V04,qa_v2_0002,1788681450000000,51.11510162,finite,0
V04,qa_v2_0002,1788681460000000,50.95985186,finite,0
V04,qa_v2_0002,1788681470000000,50.81439367,finite,0
V04,qa_v2_0002,1788681480000000,50.68127603,finite,0
V04,qa_v2_0002,1788681490000000,50.5621525,finite,0
V04,qa_v2_0002,1788681500000000,50.45766518,finite,0
V04,qa_v2_0002,1788681510000000,50.36740199,finite,0
V04,qa_v2_0002,1788681520000000,50.28993058,finite,0
V04,qa_v2_0002,1788681530000000,50.22290623,finite,0
V04,qa_v2_0002,1788681540000000,50.16324606,finite,0
V04,qa_v2_0002,1788681550000000,50.10735673,finite,0
V04,qa_v2_0002,1788681560000000,50.05139928,finite,0
V04,qa_v2_0002,1788681570000000,49.99157174,finite,0
V04,qa_v2_0002,1788681580000000,49.92438902,finite,0
V04,qa_v2_0002,1788681590000000,49.84693983,finite,0
V04,qa_v2_0003,1788674400000000,52.2,finite,0
V04,qa_v2_0003,1788674410000000,52.30384172,finite,0
V04,qa_v2_0003,1788674420000000,52.3936352,finite,0
V04,qa_v2_0003,1788674430000000,52.47086866,finite,0
V04,qa_v2_0003,1788674440000000,52.53793432,finite,0
V04,qa_v2_0003,1788674450000000,52.59795073,finite,0
V04,qa_v2_0003,1788674460000000,52.65453243,finite,0
V04,qa_v2_0003,1788674470000000,52.71152359,finite,0
V04,qa_v2_0003,1788674480000000,52.77271498,finite,0
V04,qa_v2_0003,1788674490000000,52.84156485,finite,0
V04,qa_v2_0003,1788674500000000,52.92094393,finite,0
V04,qa_v2_0003,1788674510000000,53.01292314,finite,0
V04,qa_v2_0003,1788674520000000,53.11861935,finite,0
V04,qa_v2_0003,1788674530000000,53.23811046,finite,0
V04,qa_v2_0003,1788674540000000,53.37042592,finite,0
V04,qa_v2_0003,1788674550000000,53.51361336,finite,0
V04,qa_v2_0003,1788674560000000,53.66487659,finite,0
V04,qa_v2_0003,1788674570000000,53.82077485,finite,0
V04,qa_v2_0003,1788674580000000,53.97746886,finite,0
V04,qa_v2_0003,1788674590000000,54.13099593,finite,0
V04,qa_v2_0003,1788674600000000,54.27755396,finite,0
V04,qa_v2_0003,1788674610000000,54.41377383,finite,0
V04,qa_v2_0003,1788674620000000,54.53696048,finite,0
V04,qa_v2_0003,1788674630000000,54.64528499,finite,0
V04,qa_v2_0003,1788674640000000,54.73791383,finite,0
V04,qa_v2_0003,1788674650000000,54.81506596,finite,0
V04,qa_v2_0003,1788674660000000,54.87799343,finite,0
V04,qa_v2_0003,1788674670000000,54.92888718,finite,0
V04,qa_v2_0003,1788674680000000,54.97071455,finite,0
V04,qa_v2_0003,1788674690000000,55.00700063,finite,0
V04,qa_v2_0003,1788674700000000,55.04156901,finite,0
V04,qa_v2_0003,1788674710000000,55.07826107,finite,0
V04,qa_v2_0003,1788674720000000,55.12065389,finite,0
V04,qa_v2_0003,1788674730000000,55.17179749,finite,0
V04,qa_v2_0003,1788674740000000,55.23399037,finite,0
V04,qa_v2_0003,1788674750000000,55.30860965,finite,0
V04,qa_v2_0003,1788674760000000,55.39600817,finite,0
V04,qa_v2_0003,1788674770000000,55.49548605,finite,0
V04,qa_v2_0003,1788674780000000,55.60533869,finite,0
V04,qa_v2_0003,1788674790000000,55.72297784,finite,0
V04,qa_v2_0003,1788674800000000,55.8451168,finite,0
V04,qa_v2_0003,1788674810000000,55.96800649,finite,0
V04,qa_v2_0003,1788674820000000,56.08770509,finite,0
V04,qa_v2_0003,1788674830000000,56.2003618,finite,0
V04,qa_v2_0003,1788674840000000,56.30249398,finite,0
V04,qa_v2_0003,1788674850000000,56.39123772,finite,0
V04,qa_v2_0003,1788674860000000,56.4645535,finite,0
V04,qa_v2_0003,1788674870000000,56.52137208,finite,0
V04,qa_v2_0003,1788674880000000,56.56167007,finite,0
V04,qa_v2_0003,1788674890000000,56.58646955,finite,0
V04,qa_v2_0003,1788674900000000,56.59776195,finite,0
V04,qa_v2_0003,1788674910000000,56.59836158,finite,0
V04,qa_v2_0003,1788674920000000,56.59169953,finite,0
V04,qa_v2_0003,1788674930000000,56.58157282,finite,0
V04,qa_v2_0003,1788674940000000,56.57186709,finite,0
V04,qa_v2_0003,1788674950000000,56.56627299,finite,0
V04,qa_v2_0003,1788674960000000,56.56801667,finite,0
V04,qa_v2_0003,1788674970000000,56.57962425,finite,0
V04,qa_v2_0003,1788674980000000,56.60273704,finite,0
V04,qa_v2_0003,1788674990000000,56.63799117,finite,0
V04,qa_v2_0003,1788675000000000,56.6849703,finite,0
V04,qa_v2_0003,1788675010000000,56.74223472,finite,0
V04,qa_v2_0003,1788675020000000,56.80742496,finite,0
V04,qa_v2_0003,1788675030000000,56.87743219,finite,0
V04,qa_v2_0003,1788675040000000,56.94862311,finite,0
V04,qa_v2_0003,1788675050000000,57.01710303,finite,0
V04,qa_v2_0003,1788675060000000,57.07899802,finite,0
V04,qa_v2_0003,1788675070000000,57.13073561,finite,0
V04,qa_v2_0003,1788675080000000,57.16930371,finite,0
V04,qa_v2_0003,1788675090000000,57.19246891,finite,0
V04,qa_v2_0003,1788675100000000,57.19893838,finite,0
V04,qa_v2_0003,1788675110000000,57.18845353,finite,0
V04,qa_v2_0003,1788675120000000,57.16180867,finite,0
V04,qa_v2_0003,1788675130000000,57.12079333,finite,0
V04,qa_v2_0003,1788675140000000,57.06806243,finite,0
V04,qa_v2_0003,1788675150000000,57.00694363,finite,0
V04,qa_v2_0003,1788675160000000,56.94119604,finite,0
V04,qa_v2_0003,1788675170000000,56.87473761,finite,0
V04,qa_v2_0003,1788675180000000,56.81136108,finite,0
V04,qa_v2_0003,1788675190000000,56.75445919,finite,0
V04,qa_v2_0003,1788675200000000,56.70677886,finite,0
V04,qa_v2_0003,1788675210000000,56.67022253,finite,0
V04,qa_v2_0003,1788675220000000,56.64571077,finite,0
V04,qa_v2_0003,1788675230000000,56.63311627,finite,0
V04,qa_v2_0003,1788675240000000,56.6312741,finite,0
V04,qa_v2_0003,1788675250000000,56.63806724,finite,0
V04,qa_v2_0003,1788675260000000,56.65058144,finite,0
V04,qa_v2_0003,1788675270000000,56.66531796,finite,0
V04,qa_v2_0003,1788675280000000,56.67844891,finite,0
V04,qa_v2_0003,1788675290000000,56.68609649,finite,0
V04,qa_v2_0003,1788675300000000,56.68461597,finite,0
V04,qa_v2_0003,1788675310000000,56.67086188,finite,0
V04,qa_v2_0003,1788675320000000,56.64241792,finite,0
V04,qa_v2_0003,1788675330000000,56.59777412,finite,0
V04,qa_v2_0003,1788675340000000,56.53643821,finite,0
V04,qa_v2_0003,1788675350000000,56.45897324,finite,0
V04,qa_v2_0003,1788675360000000,56.36695857,finite,0
V04,qa_v2_0003,1788675370000000,56.26287722,finite,0
V04,qa_v2_0003,1788675380000000,56.14993771,finite,0
V04,qa_v2_0003,1788675390000000,56.0318432,finite,0
V04,qa_v2_0003,1788675400000000,55.91252489,finite,0
V04,qa_v2_0003,1788675410000000,55.79585888,finite,0
V04,qa_v2_0003,1788675420000000,55.68538714,finite,0
V04,qa_v2_0003,1788675430000000,55.58406276,finite,0
V04,qa_v2_0003,1788675440000000,55.49403808,finite,0
V04,qa_v2_0003,1788675450000000,55.41651096,finite,0
V04,qa_v2_0003,1788675460000000,55.35164048,finite,0
V04,qa_v2_0003,1788675470000000,55.29853809,finite,0
V04,qa_v2_0003,1788675480000000,55.25533485,finite,0
V04,qa_v2_0003,1788675490000000,55.21932,finite,0
V04,qa_v2_0003,1788675500000000,55.1871406,finite,0
V04,qa_v2_0003,1788675510000000,55.15504795,finite,0
V04,qa_v2_0003,1788675520000000,55.11917275,finite,0
V04,qa_v2_0003,1788675530000000,55.07580905,finite,0
V04,qa_v2_0003,1788675540000000,55.0216865,finite,0
V04,qa_v2_0003,1788675550000000,54.95421085,finite,0
V04,qa_v2_0003,1788675560000000,54.87165564,finite,0
V04,qa_v2_0003,1788675570000000,54.77329071,finite,0
V04,qa_v2_0003,1788675580000000,54.6594386,finite,0
V04,qa_v2_0003,1788675590000000,54.53145448,finite,0
V04,qa_v2_0003,1788675600000000,54.39163115,finite,0
V04,qa_v2_0003,1788675610000000,54.24303609,finite,0
V04,qa_v2_0003,1788675620000000,54.08929219,finite,0
V04,qa_v2_0003,1788675630000000,53.93431829,finite,0
V04,qa_v2_0003,1788675640000000,53.78204824,finite,0
V04,qa_v2_0003,1788675650000000,53.63614889,finite,0
V04,qa_v2_0003,1788675660000000,53.49975755,finite,0
V04,qa_v2_0003,1788675670000000,53.37525783,finite,0
V04,qa_v2_0003,1788675680000000,53.26411039,finite,0
V04,qa_v2_0003,1788675690000000,53.16675053,finite,0
V04,qa_v2_0003,1788675700000000,53.08256046,finite,0
V04,qa_v2_0003,1788675710000000,53.00991785,finite,0
V04,qa_v2_0003,1788675720000000,52.94631752,finite,0
V04,qa_v2_0003,1788675730000000,52.88855711,finite,0
V04,qa_v2_0003,1788675740000000,52.83297345,finite,0
V04,qa_v2_0003,1788675750000000,52.77571241,finite,0
V04,qa_v2_0003,1788675760000000,52.71301262,finite,0
V04,qa_v2_0003,1788675770000000,52.64148242,finite,0
V04,qa_v2_0003,1788675780000000,52.55835008,finite,0
V04,qa_v2_0003,1788675790000000,52.46166895,finite,0
V04,qa_v2_0003,1788675800000000,52.35046271,finite,0
V04,qa_v2_0003,1788675810000000,52.22480022,finite,0
V04,qa_v2_0003,1788675820000000,52.0857945,finite,0
V04,qa_v2_0003,1788675830000000,51.93552582,finite,0
V04,qa_v2_0003,1788675840000000,51.77689467,finite,0
V04,qa_v2_0003,1788675850000000,51.6134151,finite,0
V04,qa_v2_0003,1788675860000000,51.4489636,finite,0
V04,qa_v2_0003,1788675870000000,51.28750152,finite,0
V04,qa_v2_0003,1788675880000000,51.13279146,finite,0
V04,qa_v2_0003,1788675890000000,50.98812804,finite,0
V04,qa_v2_0003,1788675900000000,50.85610258,finite,0
V04,qa_v2_0003,1788675910000000,50.73841889,finite,0
